55.973, 1.000, 2.583
56.025, 1.000, 2.597
56.077, 1.000, 2.597
56.129, 1.000, 2.556
56.180, 1.000, 2.597
56.232, 1.000, 2.611
56.284, 1.000, 2.611
56.336, 1.000, 2.514
56.387, 1.000, 2.653
56.440, 1.000, 2.625
56.492, 1.000, 2.542
56.543, 1.000, 2.639
56.596, 1.000, 2.653
56.649, 1.000, 2.639
56.702, 1.000, 2.556
56.753, 1.000, 2.653
56.806, 1.000, 2.639
56.859, 1.000, 2.556
56.910, 1.000, 2.653
56.963, 1.000, 2.653
57.016, 1.000, 2.625
57.068, 1.000, 2.583
57.120, 1.000, 2.653
57.173, 1.000, 2.653
57.226, 1.000, 2.569
57.278, 1.000, 2.667
57.331, 1.000, 2.639
57.384, 1.000, 2.611
57.436, 1.000, 2.625
57.488, 1.000, 2.653
57.541, 1.000, 2.639
57.594, 1.000, 2.597
57.646, 1.000, 2.653
57.699, 1.000, 2.653
57.752, 1.000, 2.597
57.804, 1.000, 2.639
57.857, 1.000, 2.653
57.910, 1.000, 2.639
57.963, 1.000, 2.611
58.015, 1.000, 2.639
58.068, 1.000, 2.639
58.121, 1.000, 2.611
58.173, 1.000, 2.639
58.226, 1.000, 2.653
58.279, 1.000, 2.611
58.331, 1.000, 2.625
58.383, 1.000, 2.639
58.436, 1.000, 2.639
58.489, 1.000, 2.611
58.541, 1.000, 2.625
58.594, 1.000, 2.639
58.646, 1.000, 2.611
58.699, 1.000, 2.625
58.751, 1.000, 2.625
58.804, 1.000, 2.611
58.856, 1.000, 2.611
58.908, 1.000, 2.625
58.961, 1.000, 2.611
59.013, 1.000, 2.611
59.065, 1.000, 2.611
59.117, 1.000, 2.611
59.169, 1.000, 2.597
59.221, 1.000, 2.611
59.274, 1.000, 2.597
59.326, 1.000, 2.597
59.378, 1.000, 2.597
59.429, 1.000, 2.597
59.481, 1.000, 2.583
59.533, 1.000, 2.597
59.585, 1.000, 2.583
59.637, 1.000, 2.583
59.688, 1.000, 2.583
59.740, 1.000, 2.569
59.791, 1.000, 2.569
59.843, 1.000, 2.583
59.894, 1.000, 2.569
59.946, 1.000, 2.556
59.997, 1.000, 2.569
60.048, 1.000, 2.556
60.099, 1.000, 2.542
60.150, 1.000, 2.542
60.201, 1.000, 2.569
60.253, 1.000, 2.528
60.303, 1.000, 2.528
60.354, 1.000, 2.569
60.405, 1.000, 2.514
60.455, 1.000, 2.514
60.506, 1.000, 2.556
60.557, 1.000, 2.500
60.607, 1.000, 2.514
60.657, 1.000, 2.514
60.707, 1.000, 2.500
60.757, 1.000, 2.500
60.807, 1.000, 2.500
60.857, 1.000, 2.500
60.907, 1.000, 2.500
60.957, 1.000, 2.486
61.007, 1.000, 2.500
61.057, 1.000, 2.500
61.107, 1.000, 2.500
61.157, 1.000, 2.486
61.207, 1.000, 2.486
61.256, 1.000, 2.486
61.306, 1.000, 2.486
61.356, 1.000, 2.486
61.406, 1.000, 2.486
61.455, 1.000, 2.472
61.505, 1.000, 2.486
61.554, 1.000, 2.472
61.604, 1.000, 2.472
61.653, 1.000, 2.472
61.703, 1.000, 2.458
61.752, 1.000, 2.472
61.801, 1.000, 2.458
61.851, 1.000, 2.458
61.900, 1.000, 2.458
61.949, 1.000, 2.458
61.998, 1.000, 2.458
62.047, 1.000, 2.458
62.096, 1.000, 2.444
62.145, 1.000, 2.458
62.194, 1.000, 2.444
62.243, 1.000, 2.444
62.292, 1.000, 2.444
62.341, 1.000, 2.431
62.390, 1.000, 2.444
62.439, 1.000, 2.431
62.487, 1.000, 2.444
62.536, 1.000, 2.431
62.585, 1.000, 2.431
62.633, 1.000, 2.417
62.682, 1.000, 2.431
62.730, 1.000, 2.417
62.779, 1.000, 2.431
62.827, 1.000, 2.417
62.876, 1.000, 2.417
62.924, 1.000, 2.417
62.972, 1.000, 2.417
63.021, 1.000, 2.403
63.069, 1.000, 2.417
63.117, 1.000, 2.403
63.165, 1.000, 2.403
63.213, 1.000, 2.403
63.261, 1.000, 2.403
63.309, 1.000, 2.389
63.357, 1.000, 2.403
63.405, 1.000, 2.389
63.453, 1.000, 2.389
63.501, 1.000, 2.389
63.548, 1.000, 2.389
63.596, 1.000, 2.389
63.644, 1.000, 2.389
63.692, 1.000, 2.375
63.739, 1.000, 2.375
63.787, 1.000, 2.389
63.834, 1.000, 2.361
63.882, 1.000, 2.375
63.929, 1.000, 2.375
63.662, 1.000, 0.528
63.673, 1.000, 1.556
63.704, 1.000, 1.569
63.735, 1.000, 1.556
63.766, 1.000, 1.556
63.798, 1.000, 1.542
63.828, 1.000, 1.556
63.859, 1.000, 1.542
63.890, 1.000, 1.542
63.921, 1.000, 1.556
63.952, 1.000, 1.542
63.983, 1.000, 1.542
64.014, 1.000, 1.542
64.045, 1.000, 1.528
64.075, 1.000, 1.542
